sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,year,abstract_word_count
,CZI,Expert consensus on Pulmonary Function Testing during the epidemic of Corona Virus Disease 2019,10.3760/cma.j.cn112147-20200225-00175,,32129580.0,,"Corona virus disease 2019 (COVID-19) is mainly transmitted by respiratory droplets and close contact. Pulmonary function testing procedures have been associated with an increasing risk of COVID-19 transmission among patients/subjects and medical staffs. Effective prevention and control strategies must be compulsorily implemented to prevent nosocomial infection. This recommendation is intended to be followed by healthcare workers (HCWs) of pulmonary function testing laboratory when COVID-19 is in epidemic. Based on the features of pulmonary function testing, precaution principles and strategies are developed in three aspects of management for HCWs, operating procedure, environment and equipment. Indications of pulmonary function testing should be followed strictly. It is strongly recommended to suspend the test for the confirmed or suspected cases of COVID-19 during the contagious stage, and to postpone the test for other patients if it is not imperative. Medical personnel should mandatorily adhere to the standard stratification of precaution measures. Patients/Subjects should be isolated in a separate area for testing. Disposable in-line filters must be used during pulmonary function testing. Cleaning and disinfection procedures for environment and equipment in pulmonary function testing laboratory should be paid more attention. 新型冠状病毒肺炎（COVID-19）主要通过呼吸道飞沫传播及密切接触传播。肺功能检查可增加医务人员和受检者发生COVID-19传播的风险，必须严 格执行有效的预防和控制措施以防止院内感染。为了指导肺功能检查室医务人员做好防控工作，本指引结合肺功能检查的特点，制订了当前疫情下肺功能检查在医务 人员管理、检查流程管理和检查环境物品管理3个方面的要求及注意事项。主要强调在疫情流行期间，必须严格掌握肺功能检查的适应证，强烈建议COVID-1 9确诊病例或疑似病例在传染期内暂缓检查，其他病患如非病情急需也暂缓检查；肺功能室医务人员应严格执行标准分级防护措施；受试者应在单独区域进行隔离检 查；检查时必须使用一次性呼吸过滤器；并重视肺功能检查环境和设备的清洁消毒。.",2020-01-01,"Task Force of Pulmonary Function, Testing; Clinical, Respiratory; Physiology, Chinese Association of Chest Physicians; Pulmonary Function Testing Group, Respiratory Therapeutics Group; Chinese Thoracic, Society",Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,2326597313.0,#5440,,2020.0,190
,CZI,"What are the highlights of ""Diagnosis and treatment of Disease 2019 novel coronavirus infection suitable for Military support Hubei medical team""",10.3760/cma.j.cn112147-20200225-00183,,32098466.0,,"Thousands of medical workers in the Military support Hubei medical team are exerting themselves in many hospitals in Hubei Province. They are diligent in treating patients, at the same time, they constantly summarize experience and combine the characteristics of military hospitals. According to "" the Diagnosis and Treatment of New Coronavirus Pneumonia ""(6th edition) of the National Health Commission of the People's Republic of China, a new guideline for the diagnosis and treatment of 2019 novel coronavirus infection suitable for the military (first trial version) was established. Some unique opinions and suggestions are put forward in terms of disease name, diagnosis criteria, antiviral treatment, glucocorticoid application, etc. This article will make a proper interpretation in order to understand the guideline better and help guide the diagnosis and treatment of diseases.",2020-01-01,"Shi, Y.",Zhonghua Jie He He Hu Xi Za Zhi,3005489812.0,#2403,,2020.0,130
,CZI,Recommendations for respiratory rehabilitation of COVID-19 in adult,10.3760/cma.j.cn112147-20200228-00206,,32125127.0,,"COVID-19 is a highly infectious respiratory infection disease, which leads to dysfunction of respiratory, physical, and psychological of the patients. pulmonary rehabilitation is an important intervention for clinical patients as well as cure patients. With the deeper cognition of COVID-19 and accumulation of clinical experience, we proposed the recommendations for pulmonary rehabilitation of COVID-19 in adults based on the opinions of front-line clinical experts involved in the management of this epidemic and a review of the relevant literature and evidences: 1. for the inpatients with COVID-19, pulmonary rehabilitation would relieve the symptoms of dyspnea, anxiety, and depression; eventually improve physical function and the quality of life; 2. For severe/critical inpatients, the early performance of pulmonary rehabilitation is not suggested. 3. For isolating patients, the pulmonary rehabilitation guidence should be conducted through education video, instruction manual or remote consultation. 4. Assessment and monitor should be performed throughout the entire pulmonary rehabilitation process.5. Taking proper grading protection following the guideline. These recommendations can serve as a clinical practice guidence and basis for pulmonary rehabilitation of COVID-19.",2020-01-01,"Chinese Association of Rehabilitation, Medicine; Respiratory rehabilitation committee of Chinese Association of Rehabilitation, Medicine; Cardiopulmonary rehabilitation Group of Chinese Society of Physicai, Medicine; Rehabilitation",Zhonghua Jie He He Hu Xi Za Zhi,2354723963.0,#3433,,2020.0,174
,CZI,"Cause analysis and treatment strategies of ""recurrence"" with novel coronavirus pneumonia (covid-19) patients after discharge from hospital",10.3760/cma.j.cn112147-20200229-00219,,32118391.0,,"With a large number of COVID-19 patients discharging from hospital, some had showed re-fever and positive nucleic acid test after discharge from hospital. This might be due to the biological characteristics of 2019-nCoV, and might also be related to the basic disease, clinical status, glucocorticoid using, sample sampling, processing and detecting of patients, and some even related to the re-infection or secondary bacterial virus infection. Therefore, we suggest that in view of this phenomenon, further stratified management of discharge from hospital should be carried out on the basis of guidelines, especially for patients with advanced age, underlying diseases or severe or critical pneumonia. For those patients who can't completely deoxygenate for a long time after hospitalization, individualized treatment methods and different discharge evaluation criteria should be adopted to ensure the complete cure of patients and prevent recurrencing after discharge from hospital. 随着新型冠状病毒肺炎（COVID-19）患者大量出院，部分患者出院后出现再次发热、核酸检测阳性的现象。这可能是由于新型冠状病毒（2019-nCo V）的生物学特性所决定的，也可能与患者的基础疾病、临床状况、糖皮质激素的使用以及标本采样、处理、检测有关，甚至还与部分患者再次感染或继发其他细菌 病毒感染有关。为此，我们建议针对这一现象，应在指南基础上进一步对患者出院进行分层管理，尤其是高龄、有基础疾病或重症及危重型患者可能要进行相应处理 措施，对于患者住院后长期吸氧难以完全脱氧者采用个体化的处理方式和不同出院评估标准，旨在保证彻底治愈患者，防止出院后""复发""。.",2020-01-01,"Zhou, L.; Liu, K.; Liu, H. G.",Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,2041150026.0,#4323,,2020.0,145
,CZI,Comparison of heart failure and 2019 novel coronavirus pneumonia in chest CT features and clinical characteristics,10.3760/cma.j.cn112148-20200218-00093,,32129583.0,,"Objective: To identify the characteristics including clinical features and pulmonary computed tomography (CT) features of heart failure and novel coronavirus pneumonia(COVID-19). Methods: This study was a retrospective study. A total of 7 patients with Heart failure and 12 patients with COVID-19 in the Second Xiangya Hospital of Central South University between December 1, 2019 and February 15, 2020 were enrolled. The baseline clinical and imaging features of the two groups were statistically analyzed. Results: There was no significant difference in age and sex between the two groups, but the incidence of epidemiological contact history, fever or respiratory symptoms in the COVID-19 group was significantly higher than that in the heart failure group (12/12 vs. 2/7, P=0.001; 12/12 vs. 4/7, P<0.001). While the proportion of cardiovascular diseases and impaired cardiac function was significantly less than that of the heart failure group(2/12 vs.7/7, P<0.001; 0/12 vs.7/7, P<0.001). For imaging features, both groups had ground-glass opacity and thickening of interlobular septum, but the ratio of central and gradient distribution was higher in patients with heart failure than that in patients with COVID-19 (4/7 vs. 1/12, P=0.04). In heart failure group, the ratio of the expansion of small pulmonary veins was also higher (3/7 vs. 0, P=0.013), and the lung lesions can be significantly improved after effective anti-heart failure treatment. Besides, there are more disease with rounded morphology in COVID-19 (9/12 vs. 2/7, P=0.048) . Conclusions: More patients with COVID-19 have epidemiological history and fever or respiratory symptoms. There are significant differences in chest CT features, such as enlargement of pulmonary veins, lesions distribution and morphology between heart failure and COVID-19.",2020-01-01,"Zhu, Z. W.; Tang, J. J.; Chai, X. P.; Fang, Z. F.; Liu, Q. M.; Hu, X. Q.; Xu, D. Y.; Tang, L.; Tai, S.; Wu, Y. Z.; Zhou, S. H.",Zhonghua Xin Xue Guan Bing Za Zhi,3006328792.0,#4358,,2020.0,267
,CZI,Clinical characteristics and outcomes of 112 cardiovascular disease patients infected by 2019-nCoV,10.3760/cma.j.cn112148-20200220-00105,,32120458.0,,"Objective: To explore the clinical characteristics and prognosis of the new coronavirus 2019-nCoV patients combined with cardiovascular disease (CVD). Methods: A retrospective analysis was performed on 112 COVID-19 patients with CVD admitted to the western district of Union Hospital in Wuhan, from January 20, 2020 to February 15, 2020. They were divided into critical group (ICU, n=16) and general group (n=96) according to the severity of the disease and patients were followed up to the clinical endpoint. The observation indicators included total blood count, C-reactive protein (CRP), arterial blood gas analysis, myocardial injury markers, coagulation function, liver and kidney function, electrolyte, procalcitonin (PCT), B-type natriuretic peptide (BNP), blood lipid, pulmonary CT and pathogen detection. Results: Compared with the general group, the lymphocyte count (0.74×10(9) (0.34×10(9), 0.94×10(9))/L vs. 0.99×10(9) (0.71×10(9), 1.29×10(9))/L, P=0.03) was extremely lower in the critical group, CRP (106.98 (81.57, 135.76) mg/L vs. 34.34 (9.55,76.54) mg/L, P<0.001) and PCT (0.20 (0.15,0.48) μg/L vs. 0.11 (0.06,0.20)μg/L, P<0.001) were significantly higher in the critical group. The BMI of the critical group was significantly higher than that of the general group (25.5 (23.0, 27.5) kg/m(2) vs. 22.0 (20.0, 24.0) kg/m(2), P=0.003). Patients were further divided into non-survivor group (17, 15.18%) group and survivor group (95, 84.82%). Among the non-survivors, there were 88.24% (15/17) patients with BMI> 25 kg/m(2), which was significantly higher than that of survivors (18.95% (18/95), P<0.001). Compared with the survived patients, oxygenation index (130 (102, 415) vs. 434 (410, 444), P<0.001) was significantly lower and lactic acid (1.70 (1.30, 3.00) mmol/L vs. 1.20 (1.10, 1.60) mmol/L, P<0.001) was significantly higher in the non-survivors. There was no significant difference in the proportion of ACEI/ARB medication between the critical group and the general group or between non-survivors and survivors (all P>0.05). Conclusion: COVID-19 patients combined with CVD are associated with a higher risk of mortality. Critical patients are characterized with lower lymphocyte counts. Higher BMI are more often seen in critical patients and non-survivor. ACEI/ARB use does not affect the morbidity and mortality of COVID-19 combined with CVD. Aggravating causes of death include fulminant inflammation, lactic acid accumulation and thrombotic events.",2020-01-01,"Peng, Y. D.; Meng, K.; Guan, H. Q.; Leng, L.; Zhu, R. R.; Wang, B. Y.; He, M. A.; Cheng, L. X.; Huang, K.; Zeng, Q. T.",Zhonghua Xin Xue Guan Bing Za Zhi,2965860541.0,#3321,,2020.0,350
,CZI,[Analysis of myocardial injury in patients with COVID-19 and association between concomitant cardiovascular diseases and severity of COVID-19],10.3760/cma.j.cn112148-20200225-00123,,32141280.0,,"Objective: To evaluate the cardiovascular damage of patients with COVID-19, and determine the correlation of serum N-terminal pro B-type natriuretic peptide (NT-proBNP) and cardiac troponin-I (cTnI) with the severity of COVID-19, and the impact of concomitant cardiovascular disease on severity of COVID-19 was also evaluated. Methods: A cross-sectional study was designed on 150 consecutive patients with COVID-19 in the fever clinic of Tongji Hospital in Wuhan from January to February in 2020, including 126 mild cases and 24 cases in critical care. Both univariate and multivariate logistic regression were used to analyze the correlation of past medical history including hypertension, diabetes and coronary heart disease (CHD) , as well as the levels of serum NT-proBNP and cTnI to the disease severity of COVID-19 patients. Results: Age, hypersensitive C-reactive protein(hs-CRP) and serum creatinine levels of the patients were higher in critical care cases than in mild cases(all P<0.05). Prevalence of male, elevated NT-proBNP and cTnI, hypertension and coronary heart disease were significantly higher in critical cases care patients than in the mild cases(all P<0.05). Univariate logistic regression analysis showed that age, male, elevated NT-proBNP, elevated cTnI, elevated hs-CRP, elevated serum creatinine, hypertension, and CHD were significantly correlated with critical disease status(all P<0.05). Multivariate logistic regression analysis showed that elevated cTnI(OR=26.909, 95%CI 4.086-177.226, P=0.001) and CHD (OR=16.609, 95%CI 2.288-120.577, P=0.005) were the independent risk factors of critical disease status. Conclusions: COVID-19 can significantly affect the heart function and lead to myocardial injury. The past medical history of CHD and increased level of cTnI are two independent determinants of clinical disease status in patients with COVID-19.",2020-01-01,"Chen, C.; Yan, J. T.; Zhou, N.; Zhao, J. P.; Wang, D. W.",Zhonghua xin xue guan bing za zhi,2913916509.0,#5104,,2020.0,263
,CZI,Health protection guideline of mobile cabin hospitals during Novel Coronavirus Pneumonia (NPC) outbreak,10.3760/cma.j.cn112150-20200217-00121,,32072919.0,,"This guideline is applicable to the health protection requirements of large indoor stadiums which are reconstructed as treatment sites for the Novel Coronavirus Pneumonia (NPC) patients with mild symptoms during the outbreak. Focusing on the health emergency scenario of severe virus infectious diseases and atypical places where NPC patients with mild symptom gather, from perspectives of functional zones, hygiene facilities, personal protection, and management system, health risk protection recommendations and countermeasures are comprehensively proposed to mainly protect staffs and surrounding environment. The implementation of this guideline will provide technique support for emergency requirements of indoor stadiums reconstructed as mobile cabin hospitals.",2020-01-01,"Novel Coronavirus Pneumonia Emergency Response Key Places, Protection; Disinfection Technology Team, Chinese Center for Disease Control; Prevention",Zhonghua Yu Fang Yi Xue Za Zhi,1992330641.0,#1277,,2020.0,101
,CZI,Health protection guideline of passenger transport stations and transportation facilities during novel coronavirus pneumonia (NCP) outbreak,10.3760/cma.j.cn112150-20200217-00130,,32072920.0,,"During the coronavirus pneumonia (NCP) outbreak, the transportation industries are faced with the more burdensome tasks of outbreak prevention and control as well as ensuring smooth transportation. It is important to organize transportation in order to restore the order of production and life, ensure the normal economic and social operation, and control the outbreak in the whole society. From the perspective of health, this guideline puts forward technical requirements on the operation management, personnel requirements and health protection of passenger transportation places such as aviation, railway, subway, bus, taxi, ship, etc., which reduces the impact of the NCP outbreak on the transportation industry and personal health risks.",2020-01-01,"Novel Coronavirus Pneumonia Emergency Response Key Places, Protection; Disinfection Technology Team, Chinese Center for Disease Control; Prevention",Zhonghua Yu Fang Yi Xue Za Zhi,2509882129.0,#1278,,2020.0,107
,CZI,Technologies and requirements of protection and disinfection in key places during the novel coronavirus pneumonia (NCP) outbreak,10.3760/cma.j.cn112150-20200217-00131,,32077664.0,,"Novel coronavirus pneumonia (NCP), a new respiratory infectious disease, has become an important public health problem. Inappropriate protection and disinfection measures are potential risk factors of transmission and outbreak of NCP in key places. This theme issue is concerned with the prevention and control of NCP. Comprehensive measures and suggestions for protection and disinfection are put forward from perspectives of functional areas in key places, such as hotels, mobile cabin hospitals, passenger transport stations and public transport facilities, environment and facilities, personal protection, operation management system, etc., so as to provide technical support for the prevention and control of new respiratory infectious diseases.",2020-01-01,"Novel Coronavirus Pneumonia Emergency Response Key Places, Protection; Disinfection Technology Team, Chinese Center for Disease Control; Prevention",Zhonghua Yu Fang Yi Xue Za Zhi,2166798197.0,#1537,,2020.0,103
,CZI,Risk assessment of exported risk of novel coronavirus pneumonia from Hubei Province,10.3760/cma.j.cn112150-20200219-00142,,32083409.0,,"Objective: To evaluate the exported risk of novel coronavirus pneumonia (NCP) from Hubei Province and the imported risk in various provinces across China. Methods: Data of reported NCP cases and Baidu Migration Indexin all provinces of the country as of February 14, 2020 were collected. The correlation analysis between cumulative number of reported cases and the migration index from Hubei was performed, and the imported risks from Hubei to different provinces across China were further evaluated. Results: A total of 49 970 confirmed cases were reported nationwide, of which 37 884 were in Hubei Province. The average daily migration index from Hubei to other provinces was 312.09, Wuhan and other cities in Hubei were 117.95 and 194.16, respectively. The cumulative NCP cases of provinces was positively correlated with the migration index derived from Hubei province, also in Wuhan and other cities in Hubei, with correlation coefficients of 0.84, 0.84, and 0.81. In linear model, population migration from Hubei Province, Wuhan and other cities in Hubei account for 71.2%, 70.1%, and 66.3% of the variation, respectively. The period of high exported risk from Hubei occurred before January 27, of which the risks before January 23 mainly came from Wuhan, and then mainly from other cities in Hubei. Hunan Province, Henan Province and Guangdong Province ranked the top three in terms of cumulative imported risk (the cumulative risk indices were 58.61, 54.75 and 49.62 respectively). Conclusion: The epidemic in each province was mainly caused by the importation of Hubei Province. Taking measures such as restricting the migration of population in Hubei Province and strengthening quarantine measures for immigrants from Hubei Province may greatly reduce the risk of continued spread of the epidemic.",2020-01-01,"Hu, J. X.; He, G. H.; Liu, T.; Xiao, J. P.; Rong, Z. H.; Guo, L. C.; Zeng, W. L.; Zhu, Z. H.; Gong, D. X.; Yin, L. H.; Wan, D. H.; Zeng, L. L.; Ma, W. J.",Zhonghua Yu Fang Yi Xue Za Zhi,3003596834.0,#1627,,2020.0,280
,CZI,[The importance of strengthening the ability of fundamental disease prevention and control system from the perspective of the epidemic situation of COVID-19],10.3760/cma.j.cn112150-20200220-00149,,32107911.0,,"COVID-19 has been in epidemic for nearly two months. The prevention and control measures have achieved remarkable results. From the response and disposal process of this epidemic, it is exposed that fundamental disease prevention and control system are insufficient in human resources and ability of laboratory testing. It is suggested that the disease control institutions should strengthen the construction of these aspects in future.",2020-01-01,"Wang, M.",Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],2366762302.0,#2968,,2020.0,64
,CZI,[Analysis on epidemic situation and spatiotemporal changes of COVID-19 in Anhui],10.3760/cma.j.cn112150-20200221-00150,,32107910.0,,"We used the epidemic data of COVID-19 published on the official website of the municipal health commission in Anhui province. We mapped the spatiotemporal changes of confirmed cases, fitted the epidemic situation by the population growth curve at different stages and took statistical description and analysis of the epidemic situation in Anhui province. It was found that the cumulative incidence of COVID-19 was 156/100 000 by February 18, 2020 and the trend of COVID-19 epidemic declined after February 7, changing from J curve to S curve. The actual number of new cases began to decrease from February 2 to February 4 due to the time of case report and actual onset delayed by 3 to 5 days.",2020-01-01,"Liu, M.; Xu, H. L.; Yuan, M.; Liu, Z. R.; Wu, X. Y.; Zhang, Y.; Ma, L. Y.; Gong, L.; Gan, H.; Zong, W. W.; Tao, S. M.; Liu, Q.; Du, Y. N.; Tao, F. B.",Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],3006643024.0,#2886,,2020.0,117
,CZI,Thoughts and suggestions on modern construction of disease prevention and control system,10.3760/cma.j.cn112150-20200221-00151,,32100978.0,,"The critical period for the prevention and control of novel coronavirus pneumonia (NCP) in China, in response to requirements for accelerating the modernization of the disease prevention and control system, we analyzed and summarized the current situation, existing problems, and deficiencies in China's modernization of disease prevention and control system. In addition, we put forward the contents and countermeasures for the modernization of the disease prevention and control system. The modernization of the disease prevention and control system should be built around governance modernization, talent modernization, equipment modernization, scientific research modernization, and modernization of the regulatory system. The countermeasures and suggestions need to reposition the disease prevention and control system, rationalize the management system and operating mechanism, strengthen the modernization of talents and equipment, strengthen scientific research on disease prevention and control, and further improve the disease prevention and control legal system.",2020-01-01,"Cheng, J. Q.",Zhonghua Yu Fang Yi Xue Za Zhi,2387214729.0,#2327,,2020.0,142
,CZI,Epidemic trend of corona virus disease 2019 (COVID-19) in mainland China,10.3760/cma.j.cn112150-20200222-00163,,32125133.0,,"Objective: In order to master the epidemic trend of corona virus disease 2019 (COVID-19) and evaluate the effect of prevention and control, we evaluate the epidemic dynamics of COVID-19 in mainland China, Hubei province, Wuhan city and other provinces outside Hubei from January 16 to February 14, 2020. Methods: We collected the daily number of new confirmed COVID-19 cases by nucleic acid detection reported by the National Health Commission from January 16, 2020 to February 14, 2020. The analysis includes the epidemic curve of the new confirmed cases, multiple of the new confirmed cases for period-over-period, multiple of the new confirmed cases for fixed-base, and the period-over-period growth rate of the new confirmed cases. Results: From January 16 to February 14, 2020, the cumulative number of new confirmed cases of COVID-19 in mainland China was 50 031, including 37 930 in Hubei province, 22 883 in Wuhan city and 12 101 in other provinces outside Hubei. The peak of the number of new confirmed cases in other provinces outside Hubei was from January 31 to February 4, 2020, and the peak of new confirmed cases in Wuhan city and Hubei province was from February 5 to February 9, 2020. The number of new confirmed cases in other provinces outside Hubei showed a significant decline (23% compared with the peak) from February 5 to February 9, 2020, while the number of new confirmed cases in Wuhan city (30% compared with the peak) and Hubei Province (37% compared with the peak) decreased significantly from February 10 to February 14, 2020. Conclusion: The epidemic prevention and control measures taken by the state and governments at all levels have shown very significant effects, effectively curbing the spread of the COVID-19 epidemic in China.",2020-01-01,"Zhu, Z. B.; Zhong, C. K.; Zhang, K. X.; Dong, C.; Peng, H.; Xu, T.; Wang, A. L.; Guo, Z. R.; Zhang, Y. H.",Zhonghua Yu Fang Yi Xue Za Zhi,3006645647.0,#3231,,2020.0,289
,CZI,Analysis on the epidemic factors for the Corona Virus Disease,10.3760/cma.j.cn112150-20200227-00196,,32125129.0,,"Since December 2019, corona virus disease 2019 (COVID-19) , an emerging infection disease occurred in Wuhan, has spread in the mainland China. The epidemic factors on the basis of knowledge of SARS-CoV-2 were discussed in this paper. This puts a lot of pressure on clinical resources and care. SARS-CoV-2 is a novel corona virus, the onset of COVID-19 is slow, and the pathogenesis of SARS-CoV-2 remains unclear and may lead to multiple organ damage. These put a lot of pressure on clinical resources and care. Source of infection including the patients, asymptomatic carrier and patients in the incubation period are contagious. It is difficult to control source of infection. Routes of SARS-CoV-2 transmission are diversified and the main routes of transmission for COVID-19 are droplet transmission and close contact transmission. All population have susceptibility to SARS-CoV-2. Social factors such population movements and aggregation accelerated the spread of SARS-CoV-2. The Chinese government's adopted measures are positive and effective, and are accepted by the expert group from the World Health Organization. However, it will be a long-term hard work in the future to seriously summarize and think deeply to achieve public health security in China.",2020-01-01,"Yang, H. Y.; Duan, G. C.",Zhonghua Yu Fang Yi Xue Za Zhi,2002726211.0,#3262,,2020.0,193
,CZI,Pregnant women with new coronavirus infection: a clinical characteristics and placental pathological analysis of three cases,10.3760/cma.j.cn112151-20200225-00138,,32114744.0,,"Objective: To investigate the clinical characteristics and placental pathology of 2019-nCoV infection in pregnancy, and to evaluate intrauterine vertical transmission potential of 2019-nCoV infection. Methods: The placentas delivered from pregnant women with confirmed 2019-nCoV infection which were received in the Department of Pathology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology collected by February 4th, 2020 and retrospectively studied. Their clinical material including placental tissue and lung CT, and laboratory results were collected, meanwhile, nucleic acid detection of 2019-nCoV of the placentas were performed by RT-PCR. Results: Three placentas delivered from pregnant women with confirmed 2019-nCoV infection, who were all in their third trimester with emergency caesarean section. All of the three patients presented with fever (one before caesarean and two in postpartum), and had no significant leukopenia and lymphopenia. Neonatal throat swabs from three newborns were tested for 2019-nCoV, and all samples were negative for the nucleic acid of 2019-nCoV. One premature infant was transferred to Department of Neonatology due to low birth weight. By the end of February 25, 2020, none of the three patients developed severe 2019-nCoV pneumonia or died(two patients had been cured and discharged, while another one had been transferred to a square cabin hospital for isolation treatment). There were various degrees of fibrin deposition inside and around the villi with local syncytial nodule increases in all three placentas. One case of placenta showed the concomitant morphology of chorionic hemangioma and another one with massive placental infarction. No pathological change of villitis and chorioamnionitis was observed in our observation of three cases. All samples from three placentas were negative for the nucleic acid of 2019-nCoV. Conclusions: The clinical characteristics of pregnant women with 2019-nCoV infection in late pregnancy are similar to those of non-pregnant patients, and no severe adverse pregnancy outcome is found in the 3 cases of our observation. Pathological study suggests that there are no morphological changes related to infection in the three placentas. Currently no evidence for intrauterine vertical transmission of 2019-nCoV is found in the three women infected by 2019-nCoV in their late pregnancy.",2020-01-01,"Chen, S.; Huang, B.; Luo, D. J.; Li, X.; Yang, F.; Zhao, Y.; Nie, X.; Huang, B. X.",Zhonghua Bing Li Xue Za Zhi,3005679569.0,#3068,,2020.0,346
,CZI,Detection of 2019-nCoV in the pathological paraffin embedded tissue,10.3760/cma.j.cn112151.20200219.00001,,32084674.0,,,2020-01-01,"Xu, S. P.; Kuang, D.; Hu, Y.; Liu, C.; Duan, Y. Q.; Wang, G. P.",Zhonghua Bing Li Xue Za Zhi,1757240742.0,#1448,,2020.0,0
,CZI,Health management of breast cancer patients outside the hospital during the outbreak of 2019 novel coronavirus disease,10.3760/cma.j.cn112152-20200221-00110,,32100979.0,,"The outbreak of 2019 novel coronavirus disease (COVID-19) is spreading rapidly. In order to prevent cluster outbreaks, the government strengthened the management and control of personnel mobility, which had a great impact on the examination and treatment of breast cancer patients. This paper discusses how to realize scientific health management of breast cancer patients outside the hospital based on the existing epidemic situation, characteristics of breast cancer patients and public health safety factors. The breast cancer patients should synthetically consider the epidemic prevention situation of inhabitance, the disease stage and previous therapeutic schedule to decide the next therapeutic schedule. If necessary, after professional discussion and communication between doctors and patients online or offline, the hospital visiting time should be delayed through seeking alternative treatment schemes, and psychological counseling for patients should be paid attention to at the same time.",2020-01-01,"Liu, B. L.; Ma, F.; Wang, J. N.; Fan, Y.; Mo, H. N.; Xu, B. H.",Zhonghua Zhong Liu Za Zhi,2535587098.0,#2191,,2020.0,139
,CZI,Surgical treatment strategy for digestive system malignancies during the outbreak of novel coronavirus pneumonia,10.3760/cma.j.cn112152-20200223-00117,,32096396.0,,"The outbreak of novel coronavirus pneumonia occurred in Wuhan, Hubei province of China, at the end of 2019, and spread rapidly across the country. After the outbreak of this disease, the overwhelming majority of cities have launched the ""first level response"" and the regular diagnosis and treatment of cancer patients are greatly affected. The digestive systemic cancer is the most common malignancy. Most patients are diagnosed in the advanced stage with poor prognosis. The epidemic of novel coronavirus pneumonia poses new challenges to diagnosis and treatment of the patients with digestive system malignancies. Based on the fully understanding of the characteristics of digestive system tumors, we should change the treatment strategy and adopt more reasonable treatment strategy timely during the epidemic period to minimize the adverse effects of the epidemic of novel coronavirus pneumonia on the treatment.",2020-01-01,"Ma, F. H.; Hu, H. T.; Tian, Y. T.",Zhonghua Zhong Liu Za Zhi,2366820445.0,#2176,,2020.0,137
,CZI,[Surgical treatment for esophageal cancer during the outbreak of COVID-19],10.3760/cma.j.cn112152-20200226-00128,,32105052.0,,"Since December 2019, unexplained pneumonia has appeared in Wuhan City, Hubei Province, and a new type of coronavirus infection was confirmed as COVID-19. COVID-19 spread rapidly nationwide and abroad. The COVID-19 has brought huge impacts to all the people and walks of life, especially to the medical and health systems. It has also brought great challenges to the treatment of patients with cancer. Esophageal cancer is a common malignant tumor in China and most of the patients are in the middle and advanced stage when diagnosed, with immunosuppressive and poor prognosis. The selection of surgical procedures and perioperative managements of esophageal cancer require all thoracic surgeons work together to figure out a reasonable system of surgical treatment and emergency response.",2020-01-01,"Li, Y.; Qin, J. J.; Wang, Z.; Yu, Y.; Wen, Y. Y.; Chen, X. K.; Liu, W. X.",Zhonghua zhong liu za zhi [Chinese journal of oncology],1972328982.0,#2876,,2020.0,120
,CZI,[Discussion on diagnosis and treatment of hepatobiliary malignancies during the outbreak of novel coronavirus pneumonia],10.3760/cma.j.cn112152-20200227-00137,,32108460.0,,"From December 2019, the new coronavirus pneumonia (COVID-19) broke out in Wuhan, Hubei, and spread rapidly to the nationwide. On January 20, 2020, the National Health Committee classified COVID-19 pneumonia as one of B class infectious diseases and treated it as class A infectious disease. During the epidemic period, the routine diagnosis and treatment of tumor patients was affected with varying degrees. In this special period, we performed the superiority of the multi-disciplinary team of diagnosis and treatment, achieved accurate diagnosis and treatment of patients with hepatobiliary malignant tumors, provided support for these patients with limited medical resources, and helped them to survive during the epidemic period.On the basis of fully understanding the new coronavirus pneumonia, the treatment strategy should be changed timely during the epidemic, and more appropriate treatment methods should be adopted to minimize the adverse effect of the epidemic on tumor treatment.",2020-01-01,"Wu, F.; Song, Y.; Zeng, H. Y.; Ye, F.; Rong, W. Q.; Wang, L. M.; Wu, J. X.",Zhonghua zhong liu za zhi [Chinese journal of oncology],3003637715.0,#2977,,2020.0,145
,CZI,[Medical diagnosis and treatment strategies for malignant tumors of the digestive system during the outbreak of novel coronavirus pneumonia],10.3760/cma.j.cn112152-20200227-00141,,32112549.0,,"Since the outbreak of novel coronavirus pneumonia in December 2019, the diagnosis and treatment of patients with cancer have been facing great challenges. Although oncologists are not fighting on the front line to against the epidemic, during this special period, we should not only protect patients, their families and medical staff from the infection of novel Coronavirus, but also minimize the impact of the epidemic on the diagnosis and the treatment of patients with cancer. Combining the guidelines for diagnosis and treatment of tumors with our clinical experience, in this epidemic period, we discuss the strategies for diagnosis, treatment, and follow-up of malignant tumors of the digestive system in this article.",2020-01-01,"Zhang, Y.; Xu, J. M.",Zhonghua zhong liu za zhi [Chinese journal of oncology],1681405782.0,#3026,,2020.0,111
